"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","gpR1","gpR2","gpR3","gpR4","gpR5","gpR6","gpR7","gpR8","gpR9","gpR10","gpR11","gpR12","gpR13","gpR14","gpR15","gpR16","gpR17","gpR18","gpR19","gpR20","gpR21","gpR22","gpR23","gpR24","gpR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
54,"C_M111",91,108,"FILLER2","It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.","What better describes Winstanley?",0,2314.03,6140.76,"c",91,NA,166,NA,194,218,237,336,NA,190,406,NA,175,228,NA,NA,151,52,481,NA,NA,NA,NA,NA,NA,NA,0,360,0,194,218,237,336,0,190,406,0,410,228,0,0,151,52,581,0,0,0,0,0,0,0,0,360,0,194,1346,237,336,0,416,406,0,410,228,0,0,562,52,581,0,0,0,0,0,0,0,0,685,0,652,563,237,336,226,190,406,0,410,228,224,0,338,52,581,0,0,0,0,0,0,0,NA,1,NA,1,0,0,0,1,0,0,NA,0,0,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0,NA,1,0,NA,0,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA
54,"C_M111",79,109,"FILLER2","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.","What happened to the area?",1,1639.12,7349.28,"c",79,194,189,516,NA,169,301,253,145,NA,305,182,NA,166,187,NA,184,220,NA,255,NA,170,NA,449,NA,NA,194,189,516,0,169,301,253,145,0,305,182,0,166,187,0,184,220,0,255,0,170,0,449,0,0,548,461,516,0,505,516,253,919,0,305,182,0,166,187,0,713,220,0,255,0,170,0,449,0,0,363,189,516,336,384,674,253,546,0,305,182,0,166,187,323,390,220,0,255,0,170,0,449,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,0,1,0,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,NA,1,1,0,1,NA,0,0,NA,0,0,NA,1,0,NA,0,NA,0,NA,NA,NA,NA
54,"C_M111",83,110,"FILLER2","Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.","What is steam sterilization good for?",1,2076.98,6912.13,"c",83,674,224,179,156,193,179,NA,NA,249,264,NA,159,NA,NA,156,228,NA,246,288,NA,NA,NA,NA,NA,NA,674,1784,326,380,193,179,0,0,249,264,0,416,0,0,156,228,0,246,288,0,0,0,0,0,0,674,1784,326,380,193,179,0,0,249,264,0,416,0,0,307,228,0,246,650,0,0,0,0,0,0,674,1784,326,380,193,179,0,0,249,264,0,416,0,151,156,228,0,515,381,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,0,NA,1,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,1,0,NA,0,1,NA,NA,NA,NA,NA,NA
54,"C_M111",80,111,"FILLER2","From coal to cars, Chinese floods tangle supply chains worldwide.","Do the floods have a global economic effect?",1,2501.49,3884.17,"c",80,NA,189,283,NA,117,248,146,140,122,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,189,283,0,117,248,146,370,122,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,283,0,1080,248,370,370,122,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,584,283,200,263,472,146,370,122,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"C_M111",89,112,"FILLER2","This new film marks 10 years since the death of the superstar.","How long has the artist passed away?",1,2852.92,4880.92,"c",89,206,NA,378,229,NA,162,145,NA,186,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,0,378,229,0,162,145,0,186,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,378,390,0,1672,145,0,186,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,430,379,1101,422,0,314,145,240,186,0,243,509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,0,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,NA,1,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",51,73,"FILLER1","There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.","Which market is Apple rumored to enter?",1,1832.66,4113.95,"c",51,NA,181,NA,188,NA,214,206,267,101,NA,NA,192,NA,NA,171,NA,NA,213,NA,198,227,NA,NA,NA,NA,0,181,0,188,0,214,206,267,101,0,0,192,0,0,171,0,0,213,0,198,227,0,0,0,0,0,181,0,188,0,214,206,267,101,0,0,678,0,0,265,0,0,213,0,198,920,0,0,0,0,0,181,0,188,0,214,206,267,101,0,133,545,0,94,171,0,0,298,257,335,441,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,NA,1,0,NA,1,0,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,0,1,NA,NA,NA,NA
55,"C_M146",72,74,"FILLER1","A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.","Who hates the bill most?",1,1518.35,4783.81,"c",72,NA,151,NA,289,NA,261,NA,306,197,252,363,NA,NA,279,262,220,150,350,NA,NA,NA,NA,NA,NA,NA,0,151,0,289,0,261,0,306,197,252,478,0,0,279,262,220,150,350,0,0,0,0,0,0,0,0,151,0,289,0,261,0,306,197,252,478,0,0,279,262,220,150,1037,0,0,0,0,0,0,0,0,151,174,289,143,432,0,306,197,252,478,0,0,279,262,220,349,350,0,0,0,0,0,0,0,NA,NA,1,0,1,1,NA,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",35,75,"FILLER1","The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.","At which point are people resistent to a wider range of temperature?",0,3304.05,6702.53,"c",35,NA,NA,172,189,NA,131,NA,254,378,NA,259,201,NA,NA,190,NA,355,NA,243,147,NA,NA,NA,NA,NA,0,0,172,189,0,131,0,254,378,0,259,201,0,0,190,0,355,0,243,147,0,0,0,0,0,0,0,326,189,0,131,0,254,378,0,259,201,0,0,353,0,355,0,2227,430,0,0,0,0,0,0,154,227,189,240,131,0,515,536,0,355,482,0,163,385,170,820,0,589,147,0,0,0,0,0,NA,1,1,0,1,0,NA,1,0,NA,0,0,NA,1,0,1,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,0,0,NA,0,0,NA,NA,1,NA,0,NA,1,1,NA,NA,NA,NA,NA
55,"C_M146",28,76,"FILLER1","Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.","Did the man escape Peter's attempt to attack?",1,5375.72,9046.87,"c",28,NA,268,215,113,157,NA,223,NA,257,NA,342,238,NA,280,NA,NA,202,NA,269,NA,185,148,112,NA,NA,0,268,215,113,157,0,223,0,257,0,342,238,0,280,0,0,202,0,269,0,185,148,112,0,0,0,433,215,113,157,0,943,0,257,0,342,238,0,280,0,0,448,0,269,0,325,148,3127,0,0,422,268,503,229,468,0,781,0,440,0,819,238,0,601,246,153,379,395,269,370,185,148,381,0,0,1,NA,1,0,1,NA,0,NA,0,NA,0,0,NA,0,1,1,0,1,0,1,0,0,0,NA,NA,NA,1,0,0,0,NA,1,NA,0,NA,0,0,NA,0,NA,NA,1,NA,0,NA,1,0,1,NA,NA
55,"C_M146",38,77,"FILLER1","Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.","Did Larson see more than one opportunity?",1,2986.86,5306.28,"c",38,NA,329,257,278,NA,NA,397,NA,294,186,NA,210,NA,NA,229,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,0,329,257,278,0,0,581,0,294,186,0,210,0,0,229,0,0,139,0,0,0,0,0,0,0,0,329,257,278,0,0,581,0,294,186,0,210,0,0,595,0,0,1259,0,0,0,0,0,0,0,0,581,257,761,0,0,748,0,294,186,0,345,0,0,460,218,0,139,0,0,0,0,0,0,0,NA,1,0,1,NA,NA,0,NA,0,0,NA,1,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",75,78,"FILLER1","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.","Is the leader cocnered about the weather?",1,2668.05,6973.18,"c",75,NA,190,NA,237,NA,114,NA,265,196,166,211,NA,NA,189,NA,194,289,NA,NA,NA,NA,NA,NA,NA,NA,0,190,0,237,0,114,0,265,196,166,211,0,0,189,0,194,289,0,0,0,0,0,0,0,0,0,338,0,237,0,426,0,265,196,166,211,0,0,356,0,364,3061,0,0,0,0,0,0,0,0,271,437,191,640,277,283,297,536,196,420,211,309,167,355,170,571,289,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA,0,0,0,0,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",49,79,"FILLER1","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Was Greg Anderson asked to testify?",1,1780.49,7387.87,"c",49,NA,252,109,NA,239,167,NA,NA,162,173,NA,139,NA,NA,139,NA,110,148,NA,NA,NA,NA,NA,NA,NA,0,252,371,0,239,167,0,0,162,173,0,512,0,0,139,0,110,148,0,0,0,0,0,0,0,0,252,371,0,239,167,0,0,401,173,0,512,0,0,139,0,659,2636,0,0,0,0,0,0,0,0,458,752,0,363,167,239,58,379,475,422,512,591,221,139,143,285,345,0,0,0,0,0,0,0,NA,1,1,NA,0,0,1,1,0,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",67,80,"FILLER1","Owls are more flexible than humans because a bird's head is only connected by one socket pivot.","Are humans less flexible than owls?",1,2132.01,3768.57,"c",67,NA,138,182,226,211,NA,192,NA,161,168,NA,254,NA,NA,299,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,138,182,226,211,0,192,0,161,168,0,254,0,0,299,231,0,0,0,0,0,0,0,0,0,0,418,182,226,211,0,192,0,161,168,0,254,0,0,450,521,0,0,0,0,0,0,0,0,0,280,138,182,226,211,0,192,0,161,168,175,254,0,151,299,346,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,NA,0,NA,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",60,81,"FILLER1","Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity?",1,3416.36,5212.34,"c",60,NA,379,NA,361,149,NA,168,NA,197,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,379,0,361,149,0,334,0,593,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,361,149,0,334,0,2556,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,613,305,0,763,300,1167,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,0,1,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",23,82,"FILLER1","Buck did not like it, but he bore up well to the work, taking pride in it.","How did Buck deal with his job?",1,1799.69,4144.38,"c",23,NA,NA,225,180,NA,NA,248,NA,182,141,NA,382,NA,229,499,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,225,180,0,0,248,0,182,304,0,382,0,229,499,163,0,0,0,0,0,0,0,0,0,0,0,757,180,0,0,409,0,182,646,0,382,0,229,499,163,0,0,0,0,0,0,0,0,0,0,170,587,180,0,161,248,0,352,476,0,382,0,229,499,163,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,1,0,NA,1,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,0,1,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",40,83,"FILLER1","These days, neuroscience is beginning to catch up to musicians who practice mentally.","Is neuroscience making progress in understanding how musicians can practice mentally?",1,2492.95,3712.14,"c",40,NA,155,376,293,NA,165,160,NA,NA,273,NA,230,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155,376,293,0,165,160,0,0,273,0,230,88,0,0,0,0,0,0,0,0,0,0,0,0,0,155,376,293,0,165,160,0,0,273,0,373,855,0,0,0,0,0,0,0,0,0,0,0,0,0,155,376,293,0,165,273,0,295,273,143,421,256,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,1,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",43,84,"FILLER1","Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.","Why would the neighbors feel inferior?",1,2146.05,3527.82,"c",43,156,259,NA,181,NA,205,172,NA,191,NA,NA,92,85,180,NA,166,NA,164,NA,NA,NA,454,NA,NA,NA,156,259,0,181,0,205,172,0,191,0,0,92,85,180,0,166,0,164,0,0,0,454,0,0,0,156,259,0,181,0,483,172,0,191,0,0,92,259,180,0,166,0,164,0,0,0,454,0,0,0,156,259,278,181,0,205,172,0,191,0,174,92,85,180,0,166,0,164,0,0,0,454,0,0,0,NA,0,1,0,NA,0,0,NA,0,NA,1,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,1,0,NA,0,NA,NA,0,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",5,85,"FILLER1","Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.","What do most people think about binge drinking?",1,3877.12,5319.41,"c",5,NA,172,NA,NA,182,191,275,NA,183,199,NA,NA,388,NA,NA,NA,491,NA,124,NA,NA,NA,NA,NA,NA,0,431,0,0,182,191,275,0,183,199,0,0,388,0,0,0,491,0,124,0,0,0,0,0,0,0,431,0,0,658,191,275,0,183,199,0,0,388,0,0,0,491,0,1630,0,0,0,0,0,0,0,431,0,286,372,191,275,0,183,199,0,0,747,256,0,0,944,438,124,0,0,0,0,0,0,NA,0,NA,1,0,0,0,NA,0,0,NA,NA,1,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA
55,"C_M146",33,86,"FILLER1","When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.","Are skunks inclined to face forward when attacked?",1,1750.21,3059.35,"c",33,NA,164,NA,252,141,180,NA,286,NA,NA,200,NA,199,NA,180,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,0,164,0,252,141,180,0,286,0,0,200,0,199,0,180,0,461,0,0,0,0,0,0,0,0,0,164,0,252,141,180,0,286,0,0,200,0,199,0,180,0,461,0,0,0,0,0,0,0,0,0,164,0,252,141,180,0,286,0,0,200,0,199,0,180,0,461,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",17,87,"FILLER1","All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.","Are electrical singals in our brain always correct?",1,2255.63,5689.58,"c",17,NA,160,NA,300,188,183,NA,NA,288,201,236,155,178,248,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,0,160,0,300,188,183,0,0,288,201,497,155,178,248,0,0,221,0,0,0,0,0,0,0,0,0,160,0,300,188,183,0,0,288,201,2019,155,178,248,0,0,942,0,0,0,0,0,0,0,0,0,160,475,459,188,183,257,0,288,665,664,155,506,546,0,0,316,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,NA,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,0,1,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",57,88,"FILLER1","There often seems to be more diving in soccer than in the Summer Olympics.","Do people frequently dive in soccer?",1,1325.96,5030.88,"c",57,NA,195,NA,198,177,NA,120,NA,319,NA,NA,224,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,0,198,177,0,120,0,319,0,0,224,186,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,847,177,0,1324,0,319,0,0,224,1013,0,0,0,0,0,0,0,0,0,0,0,0,720,195,389,342,177,155,565,0,319,450,0,224,563,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0,0,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,1,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",65,89,"FILLER1","Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.","How would one describe Susan?",1,1708.63,2825.04,"c",65,162,NA,171,195,163,NA,177,NA,242,NA,177,NA,NA,186,NA,259,NA,NA,426,NA,124,NA,NA,NA,NA,162,0,171,195,163,0,177,0,242,0,177,0,0,186,0,259,0,0,426,0,124,0,0,0,0,162,0,171,195,163,0,177,0,242,0,177,0,0,186,0,259,0,0,426,0,124,0,0,0,0,162,0,171,195,163,0,177,0,242,0,177,0,0,186,0,259,0,0,426,0,124,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA
55,"C_M146",70,90,"FILLER1","Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.","What is the average recycling rate?",1,2810.06,4233.95,"c",70,146,202,256,NA,236,307,NA,NA,211,202,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,202,256,0,236,730,0,0,396,202,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,146,202,256,0,805,730,0,0,396,202,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,146,202,256,293,512,730,0,0,396,202,0,0,280,0,469,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,NA,NA,0,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",53,91,"FILLER1","As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",0,3362.21,8187.1,"c",53,NA,NA,192,183,NA,165,279,583,238,406,NA,191,NA,279,255,NA,149,NA,NA,506,NA,NA,NA,NA,NA,0,0,192,183,0,362,279,583,238,406,0,191,0,279,255,0,392,0,0,506,0,0,0,0,0,0,0,192,384,0,362,279,583,238,406,0,191,0,279,255,0,392,0,0,3419,0,0,0,0,0,201,0,394,183,153,543,463,785,399,647,0,191,0,777,412,0,840,0,112,880,0,0,0,0,0,1,NA,1,0,1,0,0,0,0,0,NA,0,NA,1,0,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,1,NA,NA,NA,NA,NA
55,"C_M146",25,92,"FILLER1","Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",1,2146.66,2306.19,"c",25,NA,149,NA,251,NA,NA,159,165,NA,174,132,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,0,251,0,0,159,165,0,174,132,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,251,0,0,159,165,0,174,132,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,251,0,0,159,165,0,174,132,179,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",45,93,"FILLER1","When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.","Does common wisdom emphasize a healthy distance to maintain a lasting relationship?",1,6033.8,4410.09,"c",45,NA,148,169,NA,261,NA,331,NA,181,95,168,178,NA,NA,230,NA,113,NA,173,NA,NA,566,NA,NA,NA,0,148,169,0,261,0,331,0,181,95,168,247,0,0,230,0,113,0,173,0,0,566,0,0,0,0,148,169,0,261,0,487,0,181,95,168,247,0,0,230,0,247,0,371,0,0,566,0,0,0,0,148,169,0,417,0,331,0,181,95,168,247,0,0,364,0,113,198,173,0,0,566,0,0,0,NA,NA,0,NA,1,NA,0,NA,0,0,0,0,NA,NA,1,NA,0,1,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,1,NA,0,0,0,0,NA,NA,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA
55,"C_M146",55,94,"FILLER1","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.","Was half a million livres considered a significant amount of money?",1,2393.23,7225.67,"c",55,180,258,209,NA,NA,199,NA,163,294,NA,445,111,202,NA,251,NA,164,651,NA,NA,NA,NA,NA,NA,NA,180,258,444,0,0,199,0,163,294,0,445,111,202,0,251,0,164,651,0,0,0,0,0,0,0,180,258,444,0,0,567,0,687,1138,0,445,111,202,0,705,0,164,651,0,0,0,0,0,0,0,180,258,444,197,170,905,0,327,793,0,445,111,337,139,431,0,164,651,0,0,0,0,0,0,0,NA,0,0,1,1,1,NA,0,0,NA,0,0,1,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,1,NA,1,1,NA,0,0,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA
55,"C_M146",11,95,"FILLER1","When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.","Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?",0,4123.15,6032.54,"c",11,NA,260,150,208,NA,NA,312,371,181,NA,308,259,NA,213,NA,189,NA,185,NA,NA,255,616,NA,NA,NA,0,260,150,208,0,0,312,371,181,0,308,259,0,343,0,189,0,185,0,0,255,616,0,0,0,0,260,150,208,0,0,312,371,181,0,308,259,0,343,0,189,0,286,0,0,255,2030,0,0,0,0,419,295,208,0,0,312,512,181,155,308,659,0,343,0,346,101,185,0,165,255,708,0,0,0,NA,1,1,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,1,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,NA,0,NA,1,NA,NA,0,1,NA,NA,NA
55,"C_M146",7,96,"FILLER1","Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth has some intersting sidebars.","What makes water boatman distinctive?",1,2325.06,8729.29,"c",7,155,603,199,NA,241,435,304,NA,251,NA,231,289,NA,215,NA,198,158,NA,NA,255,NA,227,542,288,NA,155,603,199,0,241,435,304,0,251,0,231,289,0,215,0,198,158,0,0,255,0,227,669,288,0,155,603,199,0,241,435,718,0,251,0,231,454,0,349,0,198,158,0,0,255,0,227,2843,288,0,347,779,199,0,370,864,845,0,444,0,577,289,286,215,0,793,158,0,0,255,0,227,669,288,0,1,1,0,NA,1,1,1,NA,0,NA,1,0,1,0,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,0,1,NA,0,NA,0,1,NA,1,NA,0,0,NA,NA,0,NA,0,1,NA,NA
55,"C_M146",21,97,"FILLER1","When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.","Was the old world well stocked with plants and animals?",1,1736.94,6471.55,"c",21,NA,190,NA,323,NA,186,NA,NA,486,225,NA,153,231,NA,NA,NA,144,NA,224,NA,168,NA,NA,NA,NA,0,190,0,323,0,186,0,0,486,225,0,153,231,0,0,0,144,0,224,0,168,0,0,0,0,0,190,0,323,0,186,0,0,486,225,0,153,231,0,0,0,1633,0,224,0,1454,0,0,0,0,0,250,0,493,223,186,0,0,486,225,148,153,631,113,151,421,1013,0,444,0,168,0,0,0,0,NA,1,NA,1,1,0,NA,NA,0,0,0,0,1,0,0,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,1,NA,0,NA,1,NA,NA,NA,NA
